,player,timestamp,object_attacked,reason
658,112,1880.63,Spider,Quest Related
659,113,224.04,Giant Rat,Quest Related
660,113,225.05,Giant Rat,Quest Related
661,113,225.44,Giant Rat,Quest Related
662,113,226.45,Giant Rat,Quest Related
663,113,1057.42,Slater,Quest Related
664,113,1058.03,Slater,Quest Related
665,113,1058.42,Slater,Quest Related
666,113,1058.83,Slater,Quest Related
667,113,1059.22,Slater,Quest Related
668,113,1059.62,Slater,Quest Related
669,113,1060.03,Slater,Quest Related
670,113,1066.83,Slater,Quest Related
671,113,1067.22,Dough,Quest Related
672,113,1067.62,Dough,Quest Related
673,113,1069.62,Dough,Quest Related
674,113,1070.03,Dough,Quest Related
675,113,1074.22,Bean,Quest Related
676,113,1074.62,Bean,Quest Related
677,113,1075.03,Bean,Quest Related
678,113,1075.83,Bean,Quest Related
679,113,1076.23,Bean,Quest Related
680,113,1076.42,Bean,Quest Related
681,113,1076.83,Bean,Quest Related
682,113,1077.23,Bean,Quest Related
683,113,1639.56,Giant Rat,SelfDefense
684,113,2113.83,Bobby D,Quest Related
685,113,2226.80,Bobby D,Quest Related
686,113,2227.00,Bobby D,Quest Related
687,113,2227.39,Bobby D,Quest Related
688,113,2228.39,Bobby D,Quest Related
689,113,2228.59,Bobby D,Quest Related
690,113,2229.00,Bobby D,Quest Related
691,113,2229.39,Bobby D,Quest Related
692,113,2239.19,Gunny,Quest Related
693,113,2239.58,Gunny,Quest Related
694,113,2239.99,Gunny,Quest Related
695,113,2240.39,Gunny,Quest Related
696,113,2240.78,Gunny,Quest Related
697,113,2241.99,Gunny,Quest Related
698,113,2242.39,Gunny,Quest Related
699,113,2242.78,Gunny,Quest Related
700,113,2247.99,Gunny,Quest Related
701,114,374.47,Giant Rat,Quest Related
702,114,374.87,Giant Rat,Quest Related
703,114,375.66,Giant Rat,Quest Related
704,114,375.87,Giant Rat,Quest Related
705,114,941.07,Giant Rat,SelfDefense
706,114,942.07,Giant Rat,SelfDefense
707,114,1014.49,Giant Rat,UnMotivated
708,114,1014.69,Giant Rat,UnMotivated
709,114,2299.45,Coyote,SelfDefense
710,114,2302.00,Coyote,SelfDefense
711,114,2303.78,Coyote,SelfDefense
712,114,2305.79,Coyote,SelfDefense
713,114,2307.54,Coyote,SelfDefense
714,114,2308.43,Coyote,SelfDefense
715,114,2361.01,Coyote,UnMotivated
716,114,2369.13,Coyote,SelfDefense
717,114,2370.24,Coyote,SelfDefense
718,114,2370.79,Coyote,SelfDefense
719,114,2371.16,Coyote,SelfDefense
720,114,2371.73,Coyote,SelfDefense
721,114,2409.13,Coyote,UnMotivated
722,114,2410.31,Coyote,UnMotivated
723,114,2410.70,Coyote,UnMotivated
724,114,2411.24,Coyote,UnMotivated
725,114,2411.79,Coyote,UnMotivated
726,114,2413.79,Coyote,SelfDefense
727,114,2414.09,Coyote,SelfDefense
728,114,2415.26,Coyote,SelfDefense
729,114,2415.81,Coyote,SelfDefense
730,114,2473.60,Coyote,SelfDefense
731,114,2476.46,Coyote,SelfDefense
732,114,2476.94,Coyote,SelfDefense
733,114,2482.23,Coyote,SelfDefense
734,114,2944.80,Mel,SelfDefense
735,114,2948.21,Mel,SelfDefense
736,114,3034.89,Dough,UnMotivated 
737,114,3035.28,Dough,SelfDefense
738,114,3036.08,Dough,SelfDefense
739,114,3037.48,Dough,SelfDefense
740,114,3046.50,Slater,SelfDefense
741,114,3047.19,Slater,SelfDefense
742,114,3049.46,Slater,SelfDefense
743,117,2229.26,Giant Rat,SelfDefense
744,117,2491.62,Spider,Quest Related
745,117,2501.42,Spider,Quest Related
746,117,2502.21,Spider,Quest Related
747,117,2503.21,Spider,Quest Related
748,118,484.43,David Johnson,Friendly NPC
749,118,485.04,Daisy,UnMotivated
750,118,492.46,David Johnson,Friendly NPC
751,118,498.22,David Johnson,Friendly NPC
752,118,1699.57,Spider,Quest Related
753,118,1700.37,Spider,Quest Related
754,118,1700.96,Spider,Quest Related
755,118,1701.76,Spider,Quest Related
756,118,1703.76,Spider,Quest Related
757,118,1704.37,Spider,Quest Related
758,118,1704.96,Spider,Quest Related
759,118,1705.76,Spider,Quest Related
760,118,1706.37,Spider,Quest Related
761,118,1707.76,Spider,Quest Related
762,118,1708.37,Spider,Quest Related
763,118,1709.16,Spider,Quest Related
764,118,1709.76,Spider,Quest Related
765,118,1710.55,Spider,Quest Related
766,118,1013.66,Slater,UnMotivated 
767,118,1014.26,Slater,SelfDefense
768,118,1015.05,Slater,SelfDefense
769,118,1015.87,Slater,SelfDefense
770,118,1016.87,Slater,SelfDefense
771,118,1701.46,Paul,Friendly NPC
772,118,1707.25,Paul,Friendly NPC
773,118,1708.07,Paul,Friendly NPC
774,118,1718.18,Paul,Friendly NPC
775,118,1721.35,Paul,Friendly NPC
776,118,1724.23,Paul,Friendly NPC
777,118,1727.31,Paul,Friendly NPC
778,118,1730.87,Paul,Friendly NPC
779,118,1734.05,Paul,Friendly NPC
780,118,1738.07,Paul,Friendly NPC
781,118,1742.09,Paul,Friendly NPC
782,118,1745.86,Paul,Friendly NPC
783,118,1750.44,Paul,Friendly NPC
784,118,1754.78,Paul,Friendly NPC
785,118,1759.02,Paul,Friendly NPC
786,118,1762.98,Paul,Friendly NPC
787,118,1778.10,Paul,Friendly NPC
788,118,1781.89,Paul,Friendly NPC
789,118,1782.50,Paul,Friendly NPC
790,118,1783.10,Paul,Friendly NPC
791,118,1783.91,Paul,Friendly NPC
792,119,648.61,Giant Rat,Quest Related
793,119,650.81,Giant Rat,Quest Related
794,119,652.81,Giant Rat,Quest Related
795,119,655.03,Giant Rat,Quest Related
796,120,1048.32,Slater,UnMotivated 
797,120,1049.91,Slater,UnMotivated 
798,120,1226.71,Charline,Friendly NPC
799,120,1228.31,Gibbons,SelfDefense
800,120,1229.13,Charline,Friendly NPC
801,120,1231.14,Charline,Friendly NPC
802,120,1233.74,Cornelius,Friendly NPC
803,120,1245.13,Cornelius,Friendly NPC
804,120,1251.74,Feral Mutant,Friendly NPC
805,120,1252.33,Feral Mutant,Friendly NPC
806,120,1268.33,Feral Mutant,Friendly NPC
807,120,1273.34,Feral Mutant,Friendly NPC
808,120,1274.74,Feral Mutant,Friendly NPC
809,120,1275.34,Feral Mutant,Friendly NPC
810,120,1276.54,Feral Mutant,Friendly NPC
811,120,1303.73,Cornelius,Friendly NPC
812,120,1435.34,Cathrine Knot,Friendly NPC
813,120,1437.34,Cathrine Knot,Friendly NPC
814,120,1507.55,Janna Jarlsson,Friendly NPC
815,120,1515.34,Janna Jarlsson,Friendly NPC
816,120,1516.13,Janna Jarlsson,Friendly NPC
817,120,1517.93,Janna Jarlsson,Friendly NPC
818,120,1518.94,Janna Jarlsson,Friendly NPC
819,121,485.79,Giant Rat,Quest Related
820,121,487.97,Giant Rat,Quest Related
821,121,490.18,Giant Rat,Quest Related
822,121,492.40,Giant Rat,Quest Related
823,121,1670.88,Thomas,Friendly NPC
824,121,1793.10,Thomas,Friendly NPC
825,122,363.41,Paul,Friendly NPC
826,122,379.44,Paul,Friendly NPC
827,122,441.45,Paul,Friendly NPC
828,122,1481.80,Ann,Friendly NPC
829,123,887.83,Giant Rat,Quest Related
830,123,889.83,Giant Rat,Quest Related
831,123,892.05,Giant Rat,Quest Related
832,123,893.46,Giant Rat,Quest Related
833,123,894.47,Giant Rat,Quest Related
834,124,270.24,Giant Rat,Quest Related
835,124,275.04,Giant Rat,Quest Related
836,124,278.65,Giant Rat,Quest Related
837,124,283.06,Giant Rat,Quest Related
838,124,366.50,Mr. Walker,Friendly NPC
839,124,369.32,Mr. Walker,Friendly NPC
840,124,482.33,Janna Jarlsson,Friendly NPC
841,124,732.09,Mayor Walker,Friendly NPC
842,124,732.68,Mayor Walker,Friendly NPC
843,124,733.88,Mayor Walker,Friendly NPC
844,124,735.26,Mayor Walker,Friendly NPC
845,124,737.09,Mayor Walker,Friendly NPC
846,124,739.09,Mayor Walker,Friendly NPC
847,124,741.09,Mayor Walker,Friendly NPC
848,124,744.49,Mayor Walker,Friendly NPC
849,124,745.68,Mayor Walker,Friendly NPC
850,124,746.49,Mayor Walker,Friendly NPC
851,124,1031.60,Giant Rat,SelfDefense
852,124,2111.10,Bean,SelfDefense
853,124,2111.72,Bean,SelfDefense
854,124,2116.09,Sheriff,Friendly NPC
855,124,2118.72,Bean,SelfDefense
856,124,2119.30,Bean,SelfDefense
857,124,2119.89,Bean,SelfDefense
858,124,2120.53,Bean,SelfDefense
859,124,2127.89,Bean,SelfDefense
860,124,2665.06,Gibbons,SelfDefense
861,124,2670.29,Cornelius,Friendly NPC
862,124,2670.88,Charline,Friendly NPC
863,124,2678.88,Feral Mutant,Friendly NPC
864,124,2679.68,Cornelius,Friendly NPC
865,124,2685.68,Charline,Friendly NPC
866,125,143.80,Mr. Walker,Friendly NPC
867,125,1792.69,Crank,Quest Related
868,125,1617.49,Spider,Quest Related
869,125,1617.77,Spider,Quest Related
870,125,1618.52,Spider,Quest Related
871,125,1618.92,Spider,Quest Related
872,126,154.44,Giant Rat,Quest Related
873,126,154.85,Giant Rat,Quest Related
874,126,156.04,Giant Rat,Quest Related
875,126,157.05,Giant Rat,Quest Related
876,126,1220.47,Spider,UnMotivated 
877,126,1220.87,Spider,UnMotivated 
878,126,1221.28,Spider,UnMotivated 
879,126,1221.69,Spider,UnMotivated 
880,126,1222.08,Spider,UnMotivated 
881,126,1222.48,Spider,UnMotivated 
882,126,1224.67,Spider,UnMotivated 
883,126,1225.11,Spider,UnMotivated 
884,126,1225.87,Spider,UnMotivated 
885,126,1226.67,Spider,UnMotivated 
886,126,1227.08,Spider,UnMotivated 
887,126,1227.69,Spider,UnMotivated 
888,126,1228.48,Spider,UnMotivated 
889,126,1228.87,Spider,UnMotivated 
890,126,1229.28,Spider,UnMotivated 
891,126,1229.69,Stu,UnMotivated 
892,126,1230.09,Spider,UnMotivated 
893,126,1262.00,Stu,UnMotivated 
894,126,1267.17,Crank,UnMotivated 
895,126,1267.36,Crank,UnMotivated 
896,126,1269.51,Crank,UnMotivated 
897,126,1274.56,Frog,UnMotivated 
898,126,1278.10,Frog,UnMotivated 
899,126,1281.73,Wild Bill,UnMotivated 
900,126,1284.22,Wild Bill,UnMotivated 
901,126,1751.41,Mel,UnMotivated 
902,126,1759.17,Mel,UnMotivated 
903,126,1762.48,Mel,UnMotivated 
904,126,1869.48,Slater,Quest Related
905,126,1870.88,Slater,Quest Related
906,126,1871.51,Slater,Quest Related
907,126,1872.31,Slater,Quest Related
908,126,1873.10,Slater,Quest Related
909,126,1889.19,Slater,Quest Related
910,126,1889.39,Slater,Quest Related
911,126,1904.83,Gunny,Quest Related
912,126,1932.43,Bobby D,Quest Related
913,126,1944.30,Merlin,Quest Related
914,126,1971.10,Ray,Quest Related
915,126,2330.17,Giant Rat,SelfDefense
916,126,2369.97,Giant Rat,UnMotivated
917,126,2623.59,Coyote,UnMotivated
918,126,2643.81,Coyote,UnMotivated
919,126,2674.47,Coyote,UnMotivated
920,126,2689.39,Coyote,UnMotivated
921,126,2692.21,Coyote,UnMotivated
922,126,2694.96,Coyote,SelfDefense
923,126,2696.90,Coyote,SelfDefense
924,127,437.46,Giant Rat,Quest Related
925,127,439.66,Giant Rat,Quest Related
926,127,439.87,Giant Rat,Quest Related
927,127,2810.58,Spider,Quest Related
928,127,2812.57,Spider,Quest Related
929,127,2926.34,Spider,Quest Related
930,127,2927.94,Spider,Quest Related
931,127,2930.15,Spider,Quest Related
932,127,2931.34,Spider,Quest Related
933,127,2931.74,Spider,Quest Related
934,128,375.00,Mayor Walker,Friendly NPC
935,128,375.80,Mayor Walker,Friendly NPC
936,128,377.21,Mayor Walker,Friendly NPC
937,128,379.21,Mayor Walker,Friendly NPC
938,128,382.69,Mayor Walker,Friendly NPC
939,128,384.69,Mayor Walker,Friendly NPC
940,128,389.09,Mayor Walker,Friendly NPC
941,128,390.50,Mayor Walker,Friendly NPC
942,128,391.90,Mayor Walker,Friendly NPC
943,128,393.70,Mayor Walker,Friendly NPC
944,128,579.28,Giant Rat,Quest Related
945,128,580.68,Giant Rat,Quest Related
946,128,582.47,Giant Rat,Quest Related
947,128,583.08,Giant Rat,Quest Related
948,128,584.49,Giant Rat,Quest Related
949,128,1132.76,Mr. Walker,Friendly NPC
950,128,1133.36,Mr. Walker,Friendly NPC
951,128,1374.63,Paul,Friendly NPC
952,128,1375.23,Paul,Friendly NPC
953,128,1376.63,Paul,Friendly NPC
954,128,1377.23,Paul,Friendly NPC
955,128,1378.03,Paul,Friendly NPC
956,128,1378.63,Paul,Friendly NPC
957,128,1379.03,Paul,Friendly NPC
958,128,1380.44,Paul,Friendly NPC
959,128,1381.03,Paul,Friendly NPC
960,128,1381.63,Paul,Friendly NPC
961,128,1382.23,Paul,Friendly NPC
962,128,1382.83,Paul,Friendly NPC
963,128,1383.44,Paul,Friendly NPC
964,128,1384.03,Paul,Friendly NPC
965,128,1384.63,Paul,Friendly NPC
966,128,1385.44,Paul,Friendly NPC
967,128,1385.83,Paul,Friendly NPC
968,128,1386.63,Paul,Friendly NPC
969,128,1387.23,Paul,Friendly NPC
970,128,1387.83,Paul,Friendly NPC
971,128,1388.63,Paul,Friendly NPC
972,128,1389.44,Paul,Friendly NPC
973,128,1390.03,Paul,Friendly NPC
974,128,1390.83,Paul,Friendly NPC
975,128,1391.44,Paul,Friendly NPC
976,128,1392.03,Paul,Friendly NPC
977,128,1392.83,Paul,Friendly NPC
978,128,1393.44,Paul,Friendly NPC
979,128,1394.83,Paul,Friendly NPC
980,128,1396.63,Paul,Friendly NPC
981,128,1398.63,Paul,Friendly NPC
982,128,1399.23,Paul,Friendly NPC
983,128,1399.83,Paul,Friendly NPC
984,128,1400.63,Paul,Friendly NPC
985,128,1401.23,Paul,Friendly NPC
986,128,1407.24,Paul,Friendly NPC
987,128,1408.25,Paul,Friendly NPC
988,128,1408.83,Paul,Friendly NPC
989,128,1409.43,Paul,Friendly NPC
990,128,1410.25,Paul,Friendly NPC
991,128,1410.83,Paul,Friendly NPC
992,128,1411.63,Paul,Friendly NPC
993,128,1412.25,Paul,Friendly NPC
994,128,1413.03,Paul,Friendly NPC
995,128,1413.63,Paul,Friendly NPC
996,128,1414.25,Paul,Friendly NPC
997,128,1423.05,Paul,Friendly NPC
998,128,1425.63,Paul,Friendly NPC
999,128,1426.23,Paul,Friendly NPC
1000,128,1426.83,Paul,Friendly NPC
1001,128,1427.63,Paul,Friendly NPC
1002,128,1428.23,Paul,Friendly NPC
1003,128,1428.83,Paul,Friendly NPC
1004,128,1429.63,Paul,Friendly NPC
1005,128,1430.24,Paul,Friendly NPC
1006,128,1431.03,Paul,Friendly NPC
1007,128,1431.63,Paul,Friendly NPC
1008,128,1432.44,Paul,Friendly NPC
1009,128,1433.03,Paul,Friendly NPC
1010,128,1433.83,Paul,Friendly NPC
1011,128,1434.63,Paul,Friendly NPC
1012,128,1435.24,Paul,Friendly NPC
1013,128,1435.83,Paul,Friendly NPC
1014,128,1436.63,Paul,Friendly NPC
1015,128,1437.43,Paul,Friendly NPC
1016,128,1438.43,Paul,Friendly NPC
1017,128,1453.83,Paul,Friendly NPC
1018,128,1678.43,Slater,Quest Related
1019,128,1679.04,Slater,Quest Related
1020,128,1679.64,Slater,Quest Related
1021,128,1691.64,Merlin,Quest Related
1022,128,1692.23,Merlin,Quest Related
1023,128,1693.64,Merlin,Quest Related
1024,128,1694.23,Merlin,Quest Related
1025,128,1695.43,Merlin,Quest Related
1026,128,1696.84,Merlin,Quest Related
1027,128,1698.23,Merlin,Quest Related
1028,128,1969.22,Bobby D,Quest Related
1029,128,1970.42,Bobby D,Quest Related
1030,128,1971.22,Bobby D,Quest Related
1031,128,1972.06,Bobby D,Quest Related
1032,128,1972.62,Bobby D,Quest Related
1033,128,1973.22,Bobby D,Quest Related
1034,128,1974.83,Bobby D,Quest Related
1035,128,1975.42,Bobby D,Quest Related
1036,128,1976.06,Bobby D,Quest Related
1037,128,2015.83,Dough,Quest Related
1038,128,2016.42,Dough,Quest Related
1039,128,2235.58,Gunny,Quest Related
1040,128,2235.78,Gunny,Quest Related
1041,128,2236.37,Gunny,Quest Related
1042,128,2236.58,Gunny,Quest Related
1043,128,2237.18,Gunny,Quest Related
1044,128,2237.37,Gunny,Quest Related
1045,128,2237.95,Gunny,Quest Related
1046,128,2238.37,Gunny,Quest Related
1047,128,2238.78,Gunny,Quest Related
1048,128,2536.91,Slater,Quest Related
1049,128,2537.10,Slater,Quest Related
1050,128,2537.70,Slater,Quest Related
1051,128,2537.88,Slater,Quest Related
1052,128,2538.50,Slater,Quest Related
1053,128,2539.30,Slater,Quest Related
1054,128,2539.70,Slater,Quest Related
1055,128,2540.10,Slater,Quest Related
1056,128,2540.50,Slater,Quest Related
1057,128,2540.91,Slater,Quest Related
1058,128,2541.30,Slater,Quest Related
1059,128,2541.70,Slater,Quest Related
1060,128,2542.10,Slater,Quest Related
1061,128,2543.50,Slater,Quest Related
1062,128,2544.09,Slater,Quest Related
1063,128,2544.50,Slater,Quest Related
1064,128,2544.91,Slater,Quest Related
1065,128,2545.30,Slater,Quest Related
1066,128,2546.09,Slater,Quest Related
1067,128,2546.50,Slater,Quest Related
1068,128,2546.91,Slater,Quest Related
1069,128,2547.50,Slater,Quest Related
1070,128,2548.09,Slater,Quest Related
1071,128,2548.50,Slater,Quest Related
1072,128,2548.91,Slater,Quest Related
1073,128,2549.30,Slater,Quest Related
1074,128,2549.70,Slater,Quest Related
1075,128,2550.09,Slater,Quest Related
1076,128,2550.50,Slater,Quest Related
1077,128,2550.91,Slater,Quest Related
1078,128,2551.30,Slater,Quest Related
1079,128,2551.70,Slater,Quest Related
1080,128,2553.08,Slater,Quest Related
1081,128,2725.51,Munz,Quest Related
1082,128,2725.71,Munz,Quest Related
1083,128,2726.51,Munz,Quest Related
1084,128,2727.10,Munz,Quest Related
1085,128,2727.30,Munz,Quest Related
1086,128,2727.91,Munz,Quest Related
1087,128,2728.10,Munz,Quest Related
1088,128,2728.71,Munz,Quest Related
1089,128,2730.71,Bean,Quest Related
1090,128,2731.51,Bean,Quest Related
1091,128,2732.10,Bean,Quest Related
1092,128,2732.30,Bean,Quest Related
1093,128,2768.29,Bean,Quest Related
1094,128,2768.90,Slater,Quest Related
1095,128,2769.70,Slater,Quest Related
1096,128,2770.29,Slater,Quest Related
1097,128,2770.49,Slater,Quest Related
1098,128,2771.09,Slater,Quest Related
1099,128,2771.29,Slater,Quest Related
1100,128,2771.70,Slater,Quest Related
1101,128,2772.09,Slater,Quest Related
1102,128,2772.49,Slater,Quest Related
1103,128,2772.90,Slater,Quest Related
1104,128,2773.29,Slater,Quest Related
1105,128,2773.70,Slater,Quest Related
1106,128,2774.09,Slater,Quest Related
1107,128,2774.49,Slater,Quest Related
1108,128,2775.09,Slater,Quest Related
1109,128,2775.29,Slater,Quest Related
1110,128,2775.90,Slater,Quest Related
1111,128,2776.09,Slater,Quest Related
1112,128,2776.70,Slater,Quest Related
1113,128,2776.90,Slater,Quest Related
1114,128,2777.49,Slater,Quest Related
1115,128,2777.70,Slater,Quest Related
1116,128,2778.09,Slater,Quest Related
1117,128,2778.49,Slater,Quest Related
1118,128,2779.09,Slater,Quest Related
1119,130,369.83,Giant Rat,Quest Related
1120,130,371.63,Giant Rat,Quest Related
1121,130,373.63,Giant Rat,Quest Related
1122,130,376.63,Giant Rat,Quest Related
1123,130,1932.91,Giant Rat,SelfDefense
1124,130,1947.72,Giant Rat,SelfDefense
1125,130,1949.31,Giant Rat,SelfDefense
1126,131,320.78,Paul,Friendly NPC
1127,131,322.78,Paul,Friendly NPC
1128,131,324.78,Paul,Friendly NPC
1129,131,326.59,Paul,Friendly NPC
1130,131,328.39,Paul,Friendly NPC
1131,131,330.18,Paul,Friendly NPC
1132,131,332.18,Paul,Friendly NPC
1133,131,359.99,Giant Rat,Quest Related
1134,131,363.59,Giant Rat,Quest Related
1135,131,365.79,Giant Rat,Quest Related
1136,131,838.83,Giant Rat,SelfDefense
1137,131,1257.42,Goat,UnMotivated
1138,131,1258.42,Goat,UnMotivated
1139,131,1564.42,Spider,Quest Related
1140,131,1565.87,Spider,Quest Related
1141,131,1566.83,Spider,Quest Related
1142,131,1568.11,Spider,Quest Related
1143,131,1569.10,Spider,Quest Related
1144,131,1570.39,Spider,Quest Related
1145,131,1645.55,Frog,Quest Related
1146,131,1646.74,Frog,Quest Related
1147,131,1649.35,Frog,Quest Related
1148,131,2036.61,Goat,UnMotivated
1149,131,2038.19,Goat,UnMotivated
1150,131,2041.59,Goat,UnMotivated
1151,131,2078.83,Daisy,UnMotivated
1152,131,2083.42,David Johnson,Friendly NPC
1153,131,2085.03,David Johnson,Friendly NPC
1154,131,2086.62,David Johnson,Friendly NPC
1155,131,2098.03,Bob Barter,Friendly NPC
1156,131,2099.44,Bob Barter,Friendly NPC
1157,131,2100.84,Bob Barter,Friendly NPC
1158,131,2102.25,Bob Barter,Friendly NPC
1159,131,2104.65,Bob Barter,Friendly NPC
1160,131,2107.04,Tim Tinker,Friendly NPC
1161,131,2107.23,Tim Tinker,Friendly NPC
1162,131,2115.63,Janna Jarlsson,Friendly NPC
1163,131,2117.23,Janna Jarlsson,Friendly NPC
1164,131,2118.44,Janna Jarlsson,Friendly NPC
1165,131,2132.62,Paul,Friendly NPC
1166,131,2134.03,Paul,Friendly NPC
1167,131,2135.42,Paul,Friendly NPC
1168,131,2136.83,Paul,Friendly NPC
1169,131,2138.03,Paul,Friendly NPC
1170,131,2139.22,Paul,Friendly NPC
1171,131,2140.42,Paul,Friendly NPC
1172,131,2141.62,Paul,Friendly NPC
1173,131,2145.42,Mr. Walker,Friendly NPC
1174,131,2146.82,Mr. Walker,Friendly NPC
1175,131,2148.42,Mayor Walker,Friendly NPC
1176,131,2149.82,Mayor Walker,Friendly NPC
1177,131,2151.03,Mayor Walker,Friendly NPC
1178,131,2153.23,Mayor Walker,Friendly NPC
1179,131,2154.62,Mayor Walker,Friendly NPC
1180,131,2156.82,Mayor Walker,Friendly NPC
1181,131,2158.02,Mayor Walker,Friendly NPC
1182,131,2160.23,Mayor Walker,Friendly NPC
1183,131,2181.41,Eric Oxton,Friendly NPC
1184,131,2183.01,Eric Oxton,Friendly NPC
1185,131,2185.41,Eric Oxton,Friendly NPC
1186,131,2187.40,Richard Wood,Friendly NPC
1187,131,2188.81,Richard Wood,Friendly NPC
1188,131,2190.01,Richard Wood,Friendly NPC
1189,131,2205.40,Lara Black,Friendly NPC
1190,131,2206.40,Alfred R. Fuddington,Friendly NPC
1191,131,2214.39,Andrew Smith,Friendly NPC
1192,131,2220.60,Andrew Smith,Friendly NPC
1193,131,2252.19,Ann,Friendly NPC
1194,131,2395.95,Coyote,SelfDefense
1195,131,2397.35,Coyote,SelfDefense
1196,131,2435.15,Coyote,SelfDefense
1197,131,2436.78,Coyote,SelfDefense
1198,131,2445.36,Coyote,SelfDefense
1199,131,2447.35,Coyote,SelfDefense
1200,131,2448.75,Coyote,SelfDefense
1201,131,2451.16,Coyote,SelfDefense
1202,131,2470.16,Coyote,SelfDefense
1203,131,2472.94,Coyote,SelfDefense
1204,131,2474.16,Coyote,SelfDefense
1205,131,2475.54,Coyote,SelfDefense
1206,131,2524.54,Coyote,SelfDefense
1207,131,2525.94,Coyote,SelfDefense
1208,131,2526.13,Coyote,SelfDefense
1209,131,2527.34,Coyote,SelfDefense
1210,132,616.18,Giant Rat,Quest Related
1211,132,617.58,Giant Rat,Quest Related
1212,132,618.98,Giant Rat,Quest Related
1213,132,1290.33,Stu,Quest Related
1214,132,1290.91,Stu,Quest Related
1215,132,1305.33,Wild Bill,Quest Related
1216,132,1213.49,Mayor Walker,Friendly NPC
1217,132,1215.49,Mayor Walker,Friendly NPC
1218,132,1217.70,Mayor Walker,Friendly NPC
1219,132,1218.29,Mayor Walker,Friendly NPC
1220,132,1219.10,Mayor Walker,Friendly NPC
1221,132,1219.70,Mayor Walker,Friendly NPC
1222,132,1221.70,Mayor Walker,Friendly NPC
1223,132,1311.96,Mayor Walker,Friendly NPC
1224,132,1313.76,Mayor Walker,Friendly NPC
1225,132,1315.17,Mayor Walker,Friendly NPC
1226,132,1865.45,Spider,Quest Related
1227,132,1867.26,Spider,Quest Related
1228,132,1879.45,Spider,Quest Related
1229,132,1885.26,Spider,Quest Related
1230,132,1906.05,Spider,Quest Related
1231,132,1906.65,Spider,Quest Related
1232,132,1907.87,Stu,Quest Related
1233,132,1908.45,Stu,Quest Related
1234,132,1909.06,Stu,Quest Related
1235,132,1909.65,Stu,Quest Related
1236,132,1910.45,Stu,Quest Related
1237,132,1911.05,Stu,Quest Related
1238,132,1911.66,Stu,Quest Related
1239,132,1912.25,Stu,Quest Related
1240,132,1913.06,Stu,Quest Related
1241,132,1913.66,Stu,Quest Related
1242,132,1983.45,Spider,Quest Related
1243,132,1996.85,Spider,Quest Related
1244,132,1999.05,Spider,Quest Related
1245,132,2003.26,Spider,Quest Related
1246,132,1979.27,Spider,Quest Related
1247,132,1980.47,Spider,Quest Related
1248,132,1991.86,Crank,Quest Related
1249,132,1997.07,Crank,Quest Related
1250,132,2013.67,Stu,Quest Related
1251,132,2022.06,Stu,Quest Related
1252,132,2024.26,Stu,Quest Related
1253,133,490.01,Giant Rat,Quest Related
1254,133,496.02,Giant Rat,Quest Related
1255,133,498.81,Giant Rat,Quest Related
1256,134,774.33,Giant Rat,Quest Related
1257,134,775.33,Giant Rat,Quest Related
1258,134,776.93,Giant Rat,Quest Related
1259,134,1241.40,Janna Jarlsson,Friendly NPC
1260,134,1244.81,Janna Jarlsson,Friendly NPC
1261,134,1247.41,Janna Jarlsson,Friendly NPC
1262,134,1249.61,Janna Jarlsson,Friendly NPC
1263,134,1254.40,Janna Jarlsson,Friendly NPC
1264,134,1762.09,Slater,Quest Related
1265,134,1762.67,Slater,Quest Related
1266,134,1764.09,Slater,Quest Related
1267,134,1765.47,Slater,Quest Related
1268,134,1766.09,Slater,Quest Related
1269,134,1766.67,Slater,Quest Related
1270,134,1767.30,Slater,Quest Related
1271,134,1768.47,Slater,Quest Related
1272,134,1769.67,Slater,Quest Related
1273,134,1775.67,Slater,Quest Related
1274,134,2119.35,Gunny,Quest Related
1275,134,2121.94,Gunny,Quest Related
1276,134,2128.95,Gunny,Quest Related
1277,134,2129.55,Gunny,Quest Related
1278,134,2130.34,Gunny,Quest Related
1279,134,2131.54,Gunny,Quest Related
1280,134,2177.90,Bobby D,Quest Related
1281,134,2178.90,Bobby D,Quest Related
1282,134,1859.74,Gunny,Quest Related
1283,134,1860.33,Gunny,Quest Related
1284,134,1862.15,Gunny,Quest Related
1285,134,1862.74,Gunny,Quest Related
1286,134,1863.54,Gunny,Quest Related
1287,134,1864.33,Gunny,Quest Related
1288,134,1866.74,Gunny,Quest Related
1289,134,1935.94,Bobby D,Quest Related
1290,134,1936.34,Bobby D,Quest Related
1291,134,1939.53,Bobby D,Quest Related
1292,134,1939.73,Bobby D,Quest Related
1293,134,1940.34,Bobby D,Quest Related
1294,134,1941.94,Bobby D,Quest Related
1295,134,1942.14,Bobby D,Quest Related
1296,134,1942.53,Bobby D,Quest Related
1297,134,1942.94,Bobby D,Quest Related
1298,134,1943.34,Bobby D,Quest Related
1299,134,1981.33,Merlin,Quest Related
1300,134,1981.73,Merlin,Quest Related
1301,134,1982.12,Merlin,Quest Related
1302,134,1982.33,Merlin,Quest Related
1303,134,1982.94,Merlin,Quest Related
1304,134,1983.12,Merlin,Quest Related
1305,134,1983.53,Merlin,Quest Related
1306,134,1983.94,Merlin,Quest Related
1307,134,1984.33,Merlin,Quest Related
1308,134,1984.73,Merlin,Quest Related
1309,134,1985.33,Merlin,Quest Related
1310,134,1985.73,Merlin,Quest Related
